answer_f1,answer_f1_improvement,avg_policy_reward,avg_rank_improvement,avg_reward,mrr,mrr_improvement,num_records,policy_name,recall10_improvement,recall@1,recall@10,recall@5,retriever,reward_improvement,subset
0.3585943725322186,0.0,0.0,0.0,0.21121817832960135,0.006601984126984127,0.0,1000,original_only,0.0,0.001,0.033,0.014,hybrid,0.0,all
0.3399492546836573,-0.018645117848561276,-0.025605185546024912,0.273,0.18561299278357643,0.023311507936507936,0.01670952380952381,1000,random_policy,0.034,0.009,0.067,0.044,hybrid,-0.025605185546024912,all
0.39269074079326877,0.03409636826105023,0.019159540391223476,0.491,0.23037771872082483,0.039482142857142855,0.03288015873015873,1000,recovery_ranker_policy,0.065,0.019,0.098,0.063,hybrid,0.019159540391223476,all
0.38122166856263706,0.02262729603041846,0.025622563625742487,0.316,0.23684074195534385,0.027546428571428572,0.020944444444444443,1000,reward_ranker_policy,0.041,0.012,0.074,0.047,hybrid,0.025622563625742487,all
0.48130951318650117,0.12271514065428261,0.2141354785446548,0.973,0.42535365687425614,0.07248809523809524,0.0658861111111111,1000,reward_selected,0.134,0.04,0.167,0.117,hybrid,0.2141354785446548,all
0.3985375277138177,0.03994315518159909,0.01725090615697021,0.433,0.22846908448657158,0.03561706349206349,0.029015079365079365,1000,thompson_sampling,0.057,0.018,0.09,0.059,hybrid,0.01725090615697021,all
0.39950330644986326,0.04090893391764467,0.019437287588485064,0.449,0.23065546591808642,0.03628373015873016,0.02968174603174603,1000,ucb_bandit,0.059,0.018,0.092,0.061,hybrid,0.019437287588485064,all
0.2645805772401535,-0.1304878240735873,-0.24638325999820046,-0.43666666666666665,0.12013546446819376,0.03701322751322751,-0.026022486772486773,300,always_expanded,-0.06333333333333334,0.02666666666666667,0.07666666666666666,0.05333333333333334,bm25,-0.24638325999820046,offline_rl_test
0.3439474835548226,-0.051120917758918194,-0.103664728955788,-0.22666666666666666,0.26285399551060623,0.052361111111111115,-0.010674603174603175,300,always_keyword,-0.03666666666666667,0.03666666666666667,0.10333333333333333,0.08333333333333333,bm25,-0.103664728955788,offline_rl_test
0.4413135708776156,0.04624516956387477,0.005042899216957696,0.33,0.3715616236833519,0.07482936507936508,0.011793650793650794,300,always_llm,0.05333333333333334,0.03333333333333333,0.19333333333333333,0.13,bm25,0.005042899216957696,offline_rl_test
0.39506840131374077,0.0,0.0,0.0,0.3665187244663942,0.06303571428571428,0.0,300,always_prompt,0.0,0.03666666666666667,0.14,0.09666666666666666,bm25,0.0,offline_rl_test
0.351126558427214,-0.043941842886526764,-0.13762152035415642,-0.18,0.22889720411223777,0.054870370370370375,-0.008165343915343916,300,always_structured,-0.03666666666666667,0.03666666666666667,0.10333333333333333,0.08333333333333333,bm25,-0.13762152035415642,offline_rl_test
0.4412669508309955,0.046198549517254724,0.010735462209520688,0.3333333333333333,0.37725418667591487,0.0738611111111111,0.010825396825396825,300,calibrated_recovery_policy,0.056666666666666664,0.03,0.19666666666666666,0.13,bm25,0.010735462209520688,offline_rl_test
0.4391277094285487,0.044059308114807856,0.0010554731729289191,0.30333333333333334,0.36757419763932314,0.07393650793650794,0.01090079365079365,300,contextual_bandit,0.05,0.03333333333333333,0.19,0.12666666666666668,bm25,0.0010554731729289191,offline_rl_test
0.4199869879329955,0.024918586619254692,-0.0064818280417881305,0.3233333333333333,0.36003689642460607,0.0744920634920635,0.011456349206349206,300,epsilon_greedy_bandit,0.05,0.03333333333333333,0.19,0.13,bm25,-0.0064818280417881305,offline_rl_test
0.3297264427674259,-0.06534195854631487,-0.12789905887329586,-0.26666666666666666,0.23861966559309836,0.04858333333333333,-0.014452380952380951,300,failure_type_policy,-0.04,0.03333333333333333,0.1,0.07666666666666666,bm25,-0.12789905887329586,offline_rl_test
0.4338477699703831,0.0387793686566423,0.007827062255404948,0.29333333333333333,0.37434578672179913,0.07452380952380952,0.011488095238095236,300,label_retriever_policy,0.05,0.03333333333333333,0.19,0.12333333333333334,bm25,0.007827062255404948,offline_rl_test
0.4413135708776156,0.04624516956387477,0.005042899216957696,0.33,0.3715616236833519,0.07482936507936508,0.011793650793650794,300,offline_q_learning,0.05333333333333334,0.03333333333333333,0.19333333333333333,0.13,bm25,0.005042899216957696,offline_rl_test
0.5230030041096352,0.12793460279589444,0.16091199004263587,0.6666666666666666,0.5274307145090301,0.10774338624338625,0.04470767195767196,300,oracle_best_strategy,0.09,0.06333333333333334,0.23,0.16666666666666666,bm25,0.16091199004263587,offline_rl_test
